sensor_id,datetime,pm25
6530219,2023-07-15T17:45:00+05:45,14.52916669845581
6530219,2023-07-15T18:45:00+05:45,15.391666650772095
6530219,2023-07-15T19:45:00+05:45,32.52083365122477
6530219,2023-07-15T20:45:00+05:45,21.604166348775227
6530219,2023-07-15T21:45:00+05:45,26.925000031789143
6530219,2023-07-16T01:45:00+05:45,33.75416692097982
6530219,2023-07-16T03:45:00+05:45,29.825000127156574
6530219,2023-07-16T04:45:00+05:45,36.4291664759318
6530219,2023-07-16T09:45:00+05:45,28.56666660308838
6530219,2023-07-16T12:45:00+05:45,23.054166475931805
6530219,2023-07-16T13:45:00+05:45,23.8791667620341
6530219,2023-07-16T15:45:00+05:45,20.050000031789143
6530219,2023-07-16T16:45:00+05:45,15.22083338101705
6530219,2023-07-16T17:45:00+05:45,17.020833412806194
6530219,2023-07-16T18:45:00+05:45,19.766666730244953
6530219,2023-07-16T19:45:00+05:45,28.333333651224773
6530219,2023-07-16T20:45:00+05:45,26.183333079020183
6530219,2023-07-16T21:45:00+05:45,24.295833110809326
6530219,2023-07-16T22:45:00+05:45,21.49583355585734
6530219,2023-07-16T23:45:00+05:45,20.97083330154419
6530219,2023-07-17T02:45:00+05:45,12.937499841054281
6530219,2023-07-17T03:45:00+05:45,10.925000031789144
6530219,2023-07-17T08:45:00+05:45,18.50000023841858
6530219,2023-07-17T09:45:00+05:45,12.675000031789144
6530219,2023-07-17T11:45:00+05:45,12.199999968210856
6530219,2023-07-17T13:45:00+05:45,9.65833314259847
6530219,2023-07-17T14:45:00+05:45,6.799999992052714
6530219,2023-07-17T17:45:00+05:45,6.724999984105428
6530219,2023-07-17T18:45:00+05:45,8.15416677792867
6530219,2023-07-17T19:45:00+05:45,12.754166603088379
6530219,2023-07-17T20:45:00+05:45,11.516666889190674
6530219,2023-07-17T21:45:00+05:45,9.887500007947287
6530219,2023-07-17T22:45:00+05:45,15.274999936421713
6530219,2023-07-17T23:45:00+05:45,12.00000007947286
6530219,2023-07-18T01:45:00+05:45,9.266666730244955
6530219,2023-07-18T02:45:00+05:45,11.875
6530219,2023-07-18T03:45:00+05:45,11.099999825159708
6530219,2023-07-18T05:45:00+05:45,11.112499952316284
6530219,2023-07-18T06:45:00+05:45,15.354166587193808
6530219,2023-07-18T08:45:00+05:45,20.424999872843426
6530219,2023-07-18T09:45:00+05:45,26.641666730244953
6530219,2023-07-18T12:45:00+05:45,18.125
6530219,2023-07-18T13:45:00+05:45,14.295833349227905
6530219,2023-07-18T15:45:00+05:45,7.654166618982951
6530219,2023-07-18T16:45:00+05:45,4.212499936421712
6530219,2023-07-18T17:45:00+05:45,18.43333347638448
6530219,2023-07-18T18:45:00+05:45,22.21249993642171
6530219,2023-07-18T19:45:00+05:45,23.583333651224773
6530219,2023-07-18T20:45:00+05:45,23.12916644414266
6530219,2023-07-18T21:45:00+05:45,25.445833683013916
6530219,2023-07-18T22:45:00+05:45,21.02916685740153
6530219,2023-07-18T23:45:00+05:45,28.2541667620341
6530219,2023-07-19T00:45:00+05:45,26.520833174387615
6530219,2023-07-19T01:45:00+05:45,26.299999872843426
6530219,2023-07-19T02:45:00+05:45,23.037500222524006
6530219,2023-07-19T03:45:00+05:45,11.620833237965902
6530219,2023-07-19T04:45:00+05:45,10.825000047683716
6530219,2023-07-19T05:45:00+05:45,20.60000006357829
6530219,2023-07-19T06:45:00+05:45,29.875
6530219,2023-07-19T07:45:00+05:45,29.30833371480306
6530219,2023-07-19T08:45:00+05:45,25.50416644414266
6530219,2023-07-19T09:45:00+05:45,23.8791667620341
6530219,2023-07-19T10:45:00+05:45,27.877777947319878
6530219,2023-07-19T11:45:00+05:45,18.733333428700764
6530219,2023-07-19T12:45:00+05:45,13.616666714350382
6530219,2023-07-19T13:45:00+05:45,10.34166649977366
6530219,2023-07-19T14:45:00+05:45,14.7833331823349
